"gene_id","gene_name","gene_type","Individuals","Tissue","Residual","n.isoforms"
"ENSG00000130479.5","MAP1S","protein_coding",0.090140365,0.026344835,0.8835148,2
"ENSG00000130489.8","SCO2","protein_coding",0.108227629,0.122049869,0.769722502,6
"ENSG00000130508.6","PXDN","protein_coding",0.09381776,0.174391179,0.731791061,14
"ENSG00000130511.8","SSBP4","protein_coding",0.048123374,0.474389521,0.477487105,2
"ENSG00000130517.5","PGPEP1","protein_coding",0.074414268,0.039731142,0.88585459,2
"ENSG00000130518.7","KIAA1683","protein_coding",0.099438314,0.117240192,0.783321494,6
"ENSG00000130528.5","HRC","protein_coding",0.079069024,0.359524292,0.561406684,3
"ENSG00000130529.10","TRPM4","protein_coding",0.103699794,0.234879535,0.661420671,3
"ENSG00000130544.6","ZNF557","protein_coding",0.106263569,0.042038056,0.851698375,3
"ENSG00000130558.14","OLFM1","protein_coding",0.10373324,0.124252776,0.772013985,12
"ENSG00000130559.14","CAMSAP1","protein_coding",0.094723793,0.114055534,0.791220673,10
"ENSG00000130560.4","UBAC1","protein_coding",0.116428773,0.221699587,0.661871641,6
"ENSG00000130584.5","ZBTB46","protein_coding",0.074532096,0.165517784,0.75995012,5
"ENSG00000130589.11","RP4-697K14.7","protein_coding",0.091161314,0.246541089,0.662297597,5
"ENSG00000130592.9","LSP1","protein_coding",0.089983137,0.309035019,0.600981843,16
"ENSG00000130598.11","TNNI2","protein_coding",0.10014981,0.162077693,0.737772496,5
"ENSG00000130635.10","COL5A1","protein_coding",0.068684291,0.337991399,0.59332431,8
"ENSG00000130638.10","ATXN10","protein_coding",0.103123397,0.082635076,0.814241527,12
"ENSG00000130640.8","TUBGCP2","protein_coding",0.098383221,0.088142873,0.813473905,10
"ENSG00000130649.5","CYP2E1","protein_coding",0.089830739,0.102598777,0.807570484,10
"ENSG00000130653.9","PNPLA7","protein_coding",0.084365452,0.116641328,0.79899322,11
"ENSG00000130669.11","PAK4","protein_coding",0.132892035,0.104158713,0.762949251,6
"ENSG00000130684.8","ZNF337","protein_coding",0.103067558,0.11080382,0.786128622,5
"ENSG00000130695.8","CEP85","protein_coding",0.094591135,0.119168349,0.786240516,8
"ENSG00000130699.10","TAF4","protein_coding",0.12533528,0.056507617,0.818157102,6
"ENSG00000130702.9","LAMA5","protein_coding",0.083328833,0.296244795,0.620426372,15
"ENSG00000130703.9","OSBPL2","protein_coding",0.099655323,0.162598955,0.737745722,6
"ENSG00000130706.7","ADRM1","protein_coding",0.086654888,0.092915816,0.820429296,5
"ENSG00000130707.12","ASS1","protein_coding",0.081112255,0.140663666,0.778224079,11
"ENSG00000130713.10","EXOSC2","protein_coding",0.098236366,0.087036145,0.814727489,11
"ENSG00000130714.10","POMT1","protein_coding",0.108419261,0.074082425,0.817498314,20
"ENSG00000130717.8","UCK1","protein_coding",0.112218607,0.140866019,0.746915374,9
"ENSG00000130723.12","PRRC2B","protein_coding",0.093638737,0.125261518,0.781099745,12
"ENSG00000130726.6","TRIM28","protein_coding",0.123536926,0.376407536,0.500055538,2
"ENSG00000130731.11","C16orf13","protein_coding",0.109240046,0.099363662,0.791396292,13
"ENSG00000130734.4","ATG4D","protein_coding",0.135234307,0.212809891,0.651955802,2
"ENSG00000130741.5","EIF2S3","protein_coding",0.108598999,0.099343628,0.792057374,4
"ENSG00000130764.5","LRRC47","protein_coding",0.107785492,0.214228844,0.677985664,3
"ENSG00000130770.12","ATPIF1","protein_coding",0.084943578,0.338894165,0.576162257,5
"ENSG00000130772.9","MED18","protein_coding",0.109235561,0.062323487,0.828440953,5
"ENSG00000130775.11","C1orf38","protein_coding",0.096534995,0.138827565,0.76463744,11
"ENSG00000130779.13","CLIP1","protein_coding",0.102368138,0.146677208,0.750954654,21
"ENSG00000130787.8","HIP1R","protein_coding",0.11249874,0.063782937,0.823718324,11
"ENSG00000130803.9","ZNF317","protein_coding",0.102552215,0.117527723,0.779920062,3
"ENSG00000130810.14","PPAN","protein_coding",0.103070507,0.086557865,0.810371628,10
"ENSG00000130813.12","C19orf66","protein_coding",0.081947867,0.187401847,0.730650286,2
"ENSG00000130816.8","DNMT1","protein_coding",0.119832894,0.087170794,0.792996311,4
"ENSG00000130818.4","ZNF426","protein_coding",0.09625113,0.104549511,0.799199359,3
"ENSG00000130821.10","SLC6A8","protein_coding",0.089107342,0.081935387,0.828957272,11
"ENSG00000130826.11","DKC1","protein_coding",0.105284826,0.079811005,0.814904169,12
"ENSG00000130827.5","PLXNA3","protein_coding",0.104833082,0.096568437,0.798598481,9
"ENSG00000130830.9","MPP1","protein_coding",0.082876356,0.167072809,0.750050835,19
"ENSG00000130844.11","ZNF331","protein_coding",0.101595331,0.119803643,0.778601027,22
"ENSG00000130856.10","ZNF236","protein_coding",0.091802139,0.121320435,0.786877427,3
"ENSG00000130881.6","LRP3","protein_coding",0.132828542,0.204967371,0.662204088,2
"ENSG00000130921.3","C12orf65","protein_coding",0.12035897,0.080886755,0.798754276,8
"ENSG00000130935.4","NOL11","protein_coding",0.106752465,0.219732531,0.673515005,2
"ENSG00000130939.13","UBE4B","protein_coding",0.100582653,0.156039153,0.743378194,12
"ENSG00000130940.9","CASZ1","protein_coding",0.076350166,0.282735678,0.640914156,9
"ENSG00000130956.9","HABP4","protein_coding",0.089326731,0.118184509,0.79248876,3
"ENSG00000130958.7","SLC35D2","protein_coding",0.097227405,0.100084932,0.802687663,5
"ENSG00000130985.12","UBA1","protein_coding",0.124421152,0.118066828,0.75751202,9
"ENSG00000131013.3","PPIL4","protein_coding",0.069181542,0.260849,0.669969458,2
"ENSG00000131016.12","AKAP12","protein_coding",0.095434424,0.193825589,0.710739986,5
"ENSG00000131018.16","SYNE1","protein_coding",0.103589835,0.159329025,0.73708114,42
"ENSG00000131023.8","LATS1","protein_coding",0.069040852,0.328543535,0.602415612,7
"ENSG00000131037.8","EPS8L1","protein_coding",0.058176124,0.355432901,0.586390974,5
"ENSG00000131042.9","LILRB2","protein_coding",0.085816734,0.100299466,0.813883801,8
"ENSG00000131043.7","C20orf4","protein_coding",0.089171258,0.039903661,0.870925082,3
"ENSG00000131051.15","RBM39","protein_coding",0.099829341,0.1263703,0.773800358,45
"ENSG00000131061.9","ZNF341","protein_coding",0.079202701,0.106569361,0.814227938,5
"ENSG00000131067.12","GGT7","protein_coding",0.082320317,0.189798672,0.727881011,4
"ENSG00000131069.13","ACSS2","protein_coding",0.098837149,0.134051885,0.767110967,28
"ENSG00000131089.9","ARHGEF9","protein_coding",0.103541668,0.148898131,0.747560201,9
"ENSG00000131095.5","GFAP","protein_coding",0.073574826,0.214824853,0.711600322,4
"ENSG00000131100.8","ATP6V1E1","protein_coding",0.103939158,0.121030938,0.775029904,9
"ENSG00000131115.9","ZNF227","protein_coding",0.10871353,0.085999751,0.805286719,5
"ENSG00000131116.5","ZNF428","protein_coding",0.081353656,0.09308916,0.825557183,2
"ENSG00000131127.8","ZNF141","protein_coding",0.090476457,0.213051222,0.696472321,5
"ENSG00000131143.4","COX4I1","protein_coding",0.108973208,0.106097407,0.784929385,18
"ENSG00000131148.3","COX4NB","protein_coding",0.116356237,0.170241821,0.713401943,2
"ENSG00000131149.13","KIAA0182","protein_coding",0.095373805,0.126034448,0.778591747,12
"ENSG00000131165.10","CHMP1A","protein_coding",0.087188665,0.176157307,0.736654027,11
"ENSG00000131171.8","SH3BGRL","protein_coding",0.089599637,0.33694903,0.573451333,4
"ENSG00000131174.4","COX7B","protein_coding",0.113391435,0.358738482,0.527870083,3
"ENSG00000131188.6","PRR7","protein_coding",0.075635711,0.073275041,0.851089248,5
"ENSG00000131196.11","NFATC1","protein_coding",0.10876997,0.149635903,0.741594127,8
"ENSG00000131236.11","CAP1","protein_coding",0.093610462,0.103567763,0.802821775,21
"ENSG00000131238.10","PPT1","protein_coding",0.109217017,0.192808634,0.697974349,11
"ENSG00000131242.10","RAB11FIP4","protein_coding",0.102051206,0.255674956,0.642273839,2
"ENSG00000131263.8","RLIM","protein_coding",0.057901214,0.174232299,0.767866488,2
"ENSG00000131269.10","ABCB7","protein_coding",0.12110259,0.04386019,0.83503722,10
"ENSG00000131323.10","TRAF3","protein_coding",0.091981266,0.113388407,0.794630327,9
"ENSG00000131351.9","HAUS8","protein_coding",0.114172562,0.04303264,0.842794798,2
"ENSG00000131368.3","MRPS25","protein_coding",0.095582751,0.177507872,0.726909377,7
"ENSG00000131370.11","SH3BP5","protein_coding",0.09573629,0.122337278,0.781926432,10
"ENSG00000131373.10","HACL1","protein_coding",0.101427193,0.067304055,0.831268751,12
"ENSG00000131374.9","TBC1D5","protein_coding",0.098293393,0.082460342,0.819246265,30
"ENSG00000131375.5","CAPN7","protein_coding",0.103465747,0.172698469,0.723835784,7
"ENSG00000131378.8","RFTN1","protein_coding",0.089168136,0.096939928,0.813891936,11
"ENSG00000131381.7","ZFYVE20","protein_coding",0.101966995,0.090485982,0.807547023,11
"ENSG00000131386.12","GALNTL2","protein_coding",0.079950293,0.171016488,0.749033219,6
"ENSG00000131389.12","SLC6A6","protein_coding",0.085148904,0.064182052,0.850669043,11
"ENSG00000131398.8","KCNC3","protein_coding",0.093280893,0.136553957,0.770165149,5
"ENSG00000131408.7","NR1H2","protein_coding",0.073510755,0.184721349,0.741767896,4
"ENSG00000131437.9","KIF3A","protein_coding",0.112186666,0.094087837,0.793725497,9
"ENSG00000131446.10","MGAT1","protein_coding",0.108485367,0.164395116,0.727119517,26
"ENSG00000131459.8","GFPT2","protein_coding",0.102499704,0.104057237,0.793443059,8
"ENSG00000131467.4","PSME3","protein_coding",0.090571502,0.196787865,0.712640633,5
"ENSG00000131470.9","PSMC3IP","protein_coding",0.053642943,0.353218632,0.593138424,2
"ENSG00000131473.10","ACLY","protein_coding",0.107603886,0.073365237,0.819030877,5
"ENSG00000131480.3","AOC2","protein_coding",0.079637127,0.074599788,0.845763084,2
"ENSG00000131495.4","NDUFA2","protein_coding",0.085421453,0.128553407,0.786025139,4
"ENSG00000131503.15","ANKHD1","protein_coding",0.09696293,0.108903714,0.794133357,26
"ENSG00000131504.10","DIAPH1","protein_coding",0.092886017,0.117123915,0.789990068,19
"ENSG00000131507.7","NDFIP1","protein_coding",0.126408921,0.217198809,0.656392269,5
"ENSG00000131508.11","UBE2D2","protein_coding",0.128784369,0.119526705,0.751688926,8
"ENSG00000131558.8","EXOC4","protein_coding",0.091124223,0.080924348,0.827951429,28
"ENSG00000131584.13","ACAP3","protein_coding",0.105423006,0.177092903,0.717484092,13
"ENSG00000131591.12","C1orf159","protein_coding",0.095927384,0.087125016,0.816947599,23
"ENSG00000131626.10","PPFIA1","protein_coding",0.106283489,0.135552904,0.758163607,25
"ENSG00000131634.9","TMEM204","protein_coding",0.126663896,0.137793019,0.735543085,2
"ENSG00000131652.9","THOC6","protein_coding",0.105251083,0.097668673,0.797080243,10
"ENSG00000131653.8","TRAF7","protein_coding",0.072585391,0.315389833,0.612024776,7
"ENSG00000131669.5","NINJ1","protein_coding",0.136884825,0.193383916,0.669731259,5
"ENSG00000131697.12","NPHP4","protein_coding",0.103354688,0.085312814,0.811332498,11
"ENSG00000131711.10","MAP1B","protein_coding",0.096540615,0.107975761,0.795483624,6
"ENSG00000131724.6","IL13RA1","protein_coding",0.096372228,0.154122696,0.749505076,4
"ENSG00000131725.8","WDR44","protein_coding",0.102082397,0.054955447,0.842962157,6
"ENSG00000131730.11","CKMT2","protein_coding",0.087215815,0.181566438,0.731217747,12
"ENSG00000131732.7","ZCCHC9","protein_coding",0.10349489,0.080026383,0.816478727,9
"ENSG00000131748.9","STARD3","protein_coding",0.103945033,0.121076515,0.774978452,9
"ENSG00000131759.12","RARA","protein_coding",0.087466146,0.174375362,0.738158492,8
"ENSG00000131771.7","PPP1R1B","protein_coding",0.099539264,0.105632608,0.794828127,7
"ENSG00000131773.9","KHDRBS3","protein_coding",0.094670161,0.115326255,0.790003583,12
"ENSG00000131778.12","CHD1L","protein_coding",0.107917578,0.061990618,0.830091804,11
"ENSG00000131779.6","PEX11B","protein_coding",0.103058257,0.102986522,0.793955222,3
"ENSG00000131781.8","FMO5","protein_coding",0.085000783,0.136337937,0.77866128,8
"ENSG00000131788.10","PIAS3","protein_coding",0.089661134,0.129556219,0.780782647,9
"ENSG00000131791.6","PRKAB2","protein_coding",0.081569962,0.128787103,0.789642935,4
"ENSG00000131795.7","RBM8A","protein_coding",0.108806347,0.174277811,0.716915842,4
"ENSG00000131828.8","PDHA1","protein_coding",0.096527651,0.138288358,0.765183991,15
"ENSG00000131831.11","RAI2","protein_coding",0.086162208,0.112786443,0.801051349,5
"ENSG00000131844.11","MCCC2","protein_coding",0.094493519,0.090632072,0.814874409,9
"ENSG00000131845.9","ZNF304","protein_coding",0.094782426,0.127603065,0.777614509,3
"ENSG00000131848.4","ZSCAN5A","protein_coding",0.097473511,0.124929559,0.77759693,2
"ENSG00000131871.9","SELS","protein_coding",0.130930203,0.097540913,0.771528884,10
"ENSG00000131873.5","CHSY1","protein_coding",0.093279871,0.142792291,0.763927839,6
"ENSG00000131876.12","SNRPA1","protein_coding",0.101113776,0.103023681,0.795862543,15
"ENSG00000131899.6","LLGL1","protein_coding",0.079583537,0.193502763,0.7269137,2
"ENSG00000131931.4","THAP1","protein_coding",0.089181456,0.083654296,0.827164248,4
"ENSG00000131943.11","C19orf12","protein_coding",0.099506482,0.120731582,0.779761936,5
"ENSG00000131966.6","ACTR10","protein_coding",0.101308475,0.086636132,0.812055393,18
"ENSG00000131979.13","GCH1","protein_coding",0.116359963,0.080164878,0.803475158,7
"ENSG00000131981.10","LGALS3","protein_coding",0.12709595,0.138593661,0.734310389,7
"ENSG00000132002.2","DNAJB1","protein_coding",0.08643801,0.137688042,0.775873948,2
"ENSG00000132003.4","ZSWIM4","protein_coding",0.054297969,0.215642496,0.730059535,2
"ENSG00000132004.7","FBXW9","protein_coding",0.087557653,0.151984374,0.760457973,3
"ENSG00000132024.11","CC2D1A","protein_coding",0.116570399,0.138268129,0.745161472,4
"ENSG00000132109.8","TRIM21","protein_coding",0.095568916,0.085545894,0.81888519,3
"ENSG00000132122.6","SPATA6","protein_coding",0.096582255,0.104330181,0.799087565,10
"ENSG00000132128.11","LRRC41","protein_coding",0.114304334,0.137677309,0.748018357,7
"ENSG00000132142.13","ACACA","protein_coding",0.111883743,0.082804333,0.805311924,13
"ENSG00000132153.10","DHX30","protein_coding",0.094254927,0.060988003,0.84475707,14
"ENSG00000132155.7","RAF1","protein_coding",0.079514342,0.156659915,0.763825743,14
"ENSG00000132170.15","PPARG","protein_coding",0.095230747,0.12321523,0.781554023,15
"ENSG00000132182.7","NUP210","protein_coding",0.075905699,0.182584409,0.741509892,4
"ENSG00000132196.8","HSD17B7","protein_coding",0.119653364,0.072571919,0.807774717,12
"ENSG00000132199.11","ENOSF1","protein_coding",0.131460711,0.137661187,0.730878102,5
"ENSG00000132205.5","EMILIN2","protein_coding",0.093273168,0.258636669,0.648090163,2
"ENSG00000132207.12","SLX1A","protein_coding",0.086755073,0.107973615,0.805271313,7
"ENSG00000132254.7","ARFIP2","protein_coding",0.098218566,0.127627422,0.774154011,10
"ENSG00000132256.14","TRIM5","protein_coding",0.100223456,0.100249304,0.799527239,14
"ENSG00000132274.10","TRIM22","protein_coding",0.101933889,0.092503196,0.805562916,13
"ENSG00000132275.6","RRP8","protein_coding",0.094331136,0.089122809,0.816546055,5
"ENSG00000132286.6","FXC1","protein_coding",0.1059307,0.068283161,0.825786139,7
"ENSG00000132294.8","EFR3A","protein_coding",0.099438083,0.14864798,0.751913937,10
"ENSG00000132300.14","PTCD3","protein_coding",0.107330707,0.115253156,0.777416138,20
"ENSG00000132305.15","IMMT","protein_coding",0.098537842,0.134849927,0.766612231,15
"ENSG00000132313.9","MRPL35","protein_coding",0.095347332,0.188661666,0.715991002,3
"ENSG00000132323.4","ILKAP","protein_coding",0.096470411,0.104389428,0.799140161,10
"ENSG00000132326.7","PER2","protein_coding",0.099185507,0.108490909,0.792323584,6
"ENSG00000132329.6","RAMP1","protein_coding",0.099562744,0.075250895,0.825186362,4
"ENSG00000132330.12","SCLY","protein_coding",0.103747253,0.065967603,0.830285144,24
"ENSG00000132334.11","PTPRE","protein_coding",0.071210548,0.178000323,0.750789129,14
"ENSG00000132341.5","RAN","protein_coding",0.105130044,0.076891918,0.817978038,13
"ENSG00000132356.7","PRKAA1","protein_coding",0.110530707,0.161999332,0.727469961,9
"ENSG00000132357.8","CARD6","protein_coding",0.068642637,0.084537673,0.84681969,4
"ENSG00000132359.9","RAP1GAP2","protein_coding",0.116980244,0.139712794,0.743306962,8
"ENSG00000132361.9","KIAA0664","protein_coding",0.107747105,0.10874419,0.783508705,18
"ENSG00000132376.13","INPP5K","protein_coding",0.096866137,0.095204642,0.807929222,22
"ENSG00000132382.9","MYBBP1A","protein_coding",0.095741233,0.106187681,0.798071086,14
"ENSG00000132383.7","RPA1","protein_coding",0.086454711,0.213251267,0.700294022,7
"ENSG00000132386.5","SERPINF1","protein_coding",0.110233929,0.165614379,0.724151692,13
"ENSG00000132388.8","UBE2G1","protein_coding",0.097199951,0.196214981,0.706585068,6
"ENSG00000132394.6","EEFSEC","protein_coding",0.09293249,0.099636467,0.807431043,4
"ENSG00000132405.14","TBC1D14","protein_coding",0.095010254,0.101525772,0.803463974,9
"ENSG00000132406.7","TMEM128","protein_coding",0.151256525,0.072219278,0.776524197,4
"ENSG00000132423.6","COQ3","protein_coding",0.088405819,0.080914721,0.83067946,4
"ENSG00000132424.10","PNISR","protein_coding",0.087077991,0.150999154,0.761922855,10
"ENSG00000132432.9","SEC61G","protein_coding",0.116685786,0.108006968,0.775307247,7
"ENSG00000132434.5","LANCL2","protein_coding",0.102064906,0.190039345,0.707895748,5
"ENSG00000132463.8","GRSF1","protein_coding",0.097374805,0.181061067,0.721564128,10
"ENSG00000132466.12","ANKRD17","protein_coding",0.097635992,0.108898736,0.793465273,14
"ENSG00000132470.8","ITGB4","protein_coding",0.073283762,0.209216294,0.717499944,4
"ENSG00000132471.5","WBP2","protein_coding",0.08949713,0.145265941,0.765236929,5
"ENSG00000132485.8","ZRANB2","protein_coding",0.09473538,0.25434552,0.6509191,6
"ENSG00000132507.13","EIF5A","protein_coding",0.14409696,0.151259247,0.704643793,11
"ENSG00000132510.6","KDM6B","protein_coding",0.080622568,0.066683112,0.85269432,6
"ENSG00000132522.10","GPS2","protein_coding",0.109674853,0.077548388,0.812776759,17
"ENSG00000132530.11","XAF1","protein_coding",0.106983434,0.112525902,0.780490664,22
"ENSG00000132535.11","DLG4","protein_coding",0.093052002,0.148244791,0.758703207,14
"ENSG00000132541.5","HRSP12","protein_coding",0.085067316,0.085751879,0.829180805,7
"ENSG00000132549.13","VPS13B","protein_coding",0.115722266,0.174049048,0.710228686,14
"ENSG00000132563.11","REEP2","protein_coding",0.091436956,0.109977135,0.798585909,10
"ENSG00000132570.10","PCBD2","protein_coding",0.138525677,0.080990621,0.780483702,4
"ENSG00000132581.2","SDF2","protein_coding",0.09101327,0.185644673,0.723342056,4
"ENSG00000132589.8","FLOT2","protein_coding",0.08898426,0.148481403,0.762534337,3
"ENSG00000132591.5","ERAL1","protein_coding",0.090982377,0.131825803,0.77719182,4
"ENSG00000132600.11","PRMT7","protein_coding",0.098614844,0.064115808,0.837269349,28
"ENSG00000132603.9","NIP7","protein_coding",0.087851104,0.073796081,0.838352814,8
"ENSG00000132604.3","TERF2","protein_coding",0.107688344,0.095637793,0.796673863,12
"ENSG00000132612.13","VPS4A","protein_coding",0.106070611,0.217965177,0.675964212,5
"ENSG00000132613.9","MTSS1L","protein_coding",0.07763629,0.277553793,0.644809917,4
"ENSG00000132635.10","FAM113A","protein_coding",0.111882808,0.104724439,0.783392753,8
"ENSG00000132639.8","SNAP25","protein_coding",0.074340539,0.126139391,0.799520071,5
"ENSG00000132640.10","BTBD3","protein_coding",0.085742531,0.187277799,0.72697967,13
"ENSG00000132646.6","PCNA","protein_coding",0.106961024,0.098185298,0.794853678,2
"ENSG00000132664.7","POLR3F","protein_coding",0.109404108,0.065656733,0.824939158,6
"ENSG00000132669.8","RIN2","protein_coding",0.085275327,0.165706902,0.749017771,7
"ENSG00000132670.14","PTPRA","protein_coding",0.091350071,0.124299252,0.784350677,12
"ENSG00000132676.10","DAP3","protein_coding",0.091921465,0.068693943,0.839384592,25
"ENSG00000132680.6","KIAA0907","protein_coding",0.109233443,0.063976651,0.826789906,10
"ENSG00000132688.9","NES","protein_coding",0.079214918,0.210975546,0.709809536,2
"ENSG00000132694.14","ARHGEF11","protein_coding",0.095178105,0.199316969,0.705504926,8
"ENSG00000132716.11","DCAF8","protein_coding",0.090972451,0.154260462,0.754767086,19
"ENSG00000132718.7","SYT11","protein_coding",0.052543487,0.229863406,0.717593107,2
"ENSG00000132740.4","IGHMBP2","protein_coding",0.09675671,0.096974245,0.806269045,12
"ENSG00000132763.9","MMACHC","protein_coding",0.091671834,0.039847163,0.868481002,3
"ENSG00000132768.9","DPH2","protein_coding",0.103299487,0.076877107,0.819823405,18
"ENSG00000132773.7","TOE1","protein_coding",0.095598745,0.076146237,0.828255018,6
"ENSG00000132780.11","NASP","protein_coding",0.100124262,0.099067372,0.800808367,26
"ENSG00000132781.11","MUTYH","protein_coding",0.102043579,0.080791386,0.817165035,42
